job_id,job_title,company_name,location,experience_required_years,skills,salary_min_inr,salary_max_inr,employment_type,remote_option
964,Frontend Developer,HCLTech,Noida,4,"Azure, SQL, AWS",1190405,1537239,Internship,Onsite
965,ML Engineer,TCS,Chennai,1,"Power BI, Kubernetes, React",2348954,2487949,Internship,Onsite
966,Data Analyst,Cognizant,Noida,4,"SQL, Tableau, AWS",475325,671055,Contract,Remote
967,Frontend Developer,HCLTech,Noida,6,"Tableau, React, Azure",913230,1018672,Internship,Onsite
968,Data Scientist,Wipro,Mumbai,4,"Kubernetes, Java, AWS",1206776,1442898,Internship,Remote
969,Data Analyst,HCLTech,Kolkata,3,"AWS, Docker, React",614291,971909,Internship,Remote
970,DevOps Engineer,Tech Mahindra,Hyderabad,15,"Kubernetes, SQL, Docker",856651,1223280,Full-time,Remote
971,Software Engineer,Flipkart,Hyderabad,7,"React, AWS, Machine Learning",1321376,1456373,Contract,Onsite
972,Cybersecurity Analyst,TCS,Hyderabad,11,"Docker, Python, Machine Learning",988637,1356303,Internship,Remote
973,DevOps Engineer,Capgemini,Delhi NCR,9,"Power BI, AWS, Node.js",980816,1305453,Internship,Remote
974,DevOps Engineer,Accenture,Mumbai,13,"React, Machine Learning, Power BI",1467994,1859592,Contract,Hybrid
975,Frontend Developer,Infosys,Chennai,1,"Azure, Machine Learning, Python",1209556,1518012,Contract,Hybrid
976,Data Scientist,Cognizant,Delhi NCR,6,"Node.js, React, SQL",1099158,1362689,Contract,Hybrid
977,DevOps Engineer,Capgemini,Bangalore,0,"Python, Tableau, React",1719091,1840198,Contract,Onsite
978,ML Engineer,Infosys,Mumbai,1,"Python, Java, React",1776188,2144862,Contract,Remote
979,ML Engineer,Wipro,Mumbai,3,"Python, Tableau, Machine Learning",2304100,2674365,Contract,Hybrid
980,ML Engineer,Capgemini,Bangalore,12,"AWS, Power BI, Azure",925673,1164857,Internship,Remote
981,Backend Developer,Capgemini,Kolkata,13,"Kubernetes, Azure, AWS",1095707,1286267,Full-time,Remote
982,Cybersecurity Analyst,Tech Mahindra,Hyderabad,15,"Azure, Node.js, Kubernetes",1062227,1387396,Internship,Hybrid
983,Business Analyst,Flipkart,Chennai,4,"Tableau, AWS, Machine Learning",986212,1095320,Contract,Remote
984,Data Scientist,HCLTech,Kolkata,10,"Machine Learning, Java, Python",2232234,2541630,Full-time,Onsite
985,DevOps Engineer,Flipkart,Noida,4,"Python, React, Node.js",978427,1293295,Contract,Hybrid
986,Backend Developer,Wipro,Chennai,13,"Tableau, Java, Azure",1442690,1585155,Full-time,Hybrid
987,Business Analyst,Infosys,Bangalore,7,"Python, Machine Learning, AWS",654325,936302,Contract,Hybrid
988,Software Engineer,HCLTech,Hyderabad,14,"Node.js, Power BI, Kubernetes",1091579,1421189,Full-time,Remote
989,Backend Developer,HCLTech,Hyderabad,5,"Docker, Azure, React",565794,822361,Full-time,Remote
990,Backend Developer,HCLTech,Mumbai,14,"Azure, Kubernetes, Docker",578010,760908,Contract,Hybrid
991,Business Analyst,Accenture,Noida,6,"Power BI, AWS, Java",941385,1098098,Internship,Remote
992,Data Analyst,Cognizant,Kolkata,13,"Node.js, Docker, React",905516,1094014,Contract,Onsite
993,Backend Developer,Tech Mahindra,Pune,12,"AWS, Azure, Power BI",1441203,1756854,Internship,Hybrid
994,Business Analyst,HCLTech,Noida,8,"Kubernetes, Tableau, Node.js",519463,656098,Full-time,Onsite
995,Business Analyst,Zoho,Hyderabad,11,"Tableau, Machine Learning, Kubernetes",760269,1157729,Contract,Onsite
996,DevOps Engineer,Capgemini,Mumbai,7,"Python, React, Java",1357590,1649298,Full-time,Hybrid
997,ML Engineer,Flipkart,Noida,14,"Docker, Azure, Power BI",1891596,2197350,Full-time,Onsite
998,Backend Developer,Wipro,Hyderabad,3,"Power BI, AWS, Node.js",1063914,1244415,Internship,Remote
999,Data Scientist,Infosys,Chennai,12,"Node.js, Azure, Machine Learning",856670,998375,Internship,Hybrid
1000,Frontend Developer,HCLTech,Chennai,1,"AWS, Docker, Azure",559498,660711,Internship,Remote
1001,Data Scientist,Accenture,Bangalore,7,"Docker, SQL, Node.js",1799866,1946523,Full-time,Hybrid
1002,Business Analyst,HCLTech,Chennai,8,"React, Tableau, Machine Learning",598220,950571,Full-time,Remote
1003,Backend Developer,Flipkart,Kolkata,15,"React, Tableau, Azure",628227,836927,Full-time,Hybrid
1004,Software Engineer,Accenture,Kolkata,8,"Power BI, AWS, Java",1321655,1505614,Full-time,Onsite
1005,Software Engineer,Zoho,Delhi NCR,11,"Docker, Tableau, React",924606,1180694,Internship,Hybrid
1006,Software Engineer,Infosys,Delhi NCR,5,"Machine Learning, React, Node.js",1098839,1423013,Full-time,Hybrid
1007,Backend Developer,Accenture,Mumbai,6,"Kubernetes, Python, SQL",1146602,1433291,Full-time,Remote
1008,Backend Developer,TCS,Kolkata,13,"AWS, React, Node.js",970025,1285441,Contract,Hybrid
1009,Software Engineer,Zoho,Hyderabad,12,"Power BI, Python, Azure",1548348,1803087,Internship,Onsite
1010,Cybersecurity Analyst,HCLTech,Delhi NCR,7,"SQL, Tableau, Node.js",812097,940892,Full-time,Onsite
1011,Cybersecurity Analyst,Flipkart,Noida,4,"Java, React, Tableau",639927,1036991,Contract,Hybrid
1012,DevOps Engineer,Wipro,Hyderabad,1,"SQL, Azure, Machine Learning",858307,1115712,Internship,Remote
1013,ML Engineer,Wipro,Hyderabad,8,"Machine Learning, Kubernetes, AWS",1211113,1600995,Internship,Onsite
1014,Frontend Developer,Infosys,Mumbai,10,"Python, Azure, Node.js",1270189,1406754,Full-time,Onsite
1015,Backend Developer,Wipro,Bangalore,15,"Docker, Power BI, SQL",804447,942576,Internship,Hybrid
1016,ML Engineer,Zoho,Delhi NCR,9,"Azure, Python, Power BI",2307956,2553379,Internship,Remote
1017,Cloud Engineer,Infosys,Delhi NCR,4,"SQL, Docker, AWS",1175613,1290568,Full-time,Remote
1018,Backend Developer,TCS,Mumbai,14,"Machine Learning, React, SQL",1031518,1400898,Full-time,Remote
1019,Backend Developer,Wipro,Bangalore,1,"SQL, Tableau, Power BI",1128749,1476519,Full-time,Remote
1020,Cloud Engineer,Capgemini,Delhi NCR,1,"Java, Tableau, SQL",1190667,1476380,Full-time,Remote
1021,Cybersecurity Analyst,Flipkart,Chennai,2,"Java, Tableau, AWS",1139087,1310864,Contract,Remote
1022,ML Engineer,Zoho,Noida,10,"Machine Learning, AWS, Python",1360474,1758095,Full-time,Remote
1023,ML Engineer,Capgemini,Hyderabad,5,"Machine Learning, React, Java",1891632,2180815,Contract,Onsite
1024,Business Analyst,Capgemini,Pune,4,"Azure, Tableau, Python",1070057,1323357,Internship,Hybrid
1025,Backend Developer,Capgemini,Hyderabad,2,"Kubernetes, Azure, Machine Learning",1411759,1732200,Contract,Hybrid
1026,Cloud Engineer,Capgemini,Noida,6,"Power BI, SQL, Docker",1681514,2028192,Internship,Remote
1027,Backend Developer,Tech Mahindra,Noida,9,"Power BI, Machine Learning, SQL",694155,886530,Contract,Hybrid
1028,Software Engineer,HCLTech,Hyderabad,7,"React, AWS, Machine Learning",1225562,1536893,Contract,Hybrid
1029,Cloud Engineer,Cognizant,Delhi NCR,7,"Tableau, Node.js, Power BI",1895084,2205486,Contract,Hybrid
1030,Data Scientist,Cognizant,Noida,5,"Python, Docker, Java",1220590,1606171,Contract,Remote
1031,Business Analyst,Infosys,Delhi NCR,15,"Machine Learning, AWS, Node.js",935530,1136051,Contract,Hybrid
1032,Software Engineer,Accenture,Noida,13,"Kubernetes, Machine Learning, Tableau",1209143,1500703,Internship,Remote
1033,Cybersecurity Analyst,TCS,Mumbai,5,"Node.js, Docker, Power BI",739406,1102239,Full-time,Onsite
1034,Frontend Developer,Accenture,Chennai,10,"Machine Learning, SQL, Java",1253163,1468552,Contract,Onsite
1035,Backend Developer,Infosys,Pune,6,"Power BI, React, SQL",801706,1042286,Internship,Onsite
1036,Software Engineer,Accenture,Hyderabad,3,"React, Power BI, Python",1050968,1210139,Internship,Hybrid
1037,ML Engineer,Zoho,Kolkata,8,"Machine Learning, Node.js, Docker",1883582,2167059,Internship,Hybrid
1038,Data Scientist,Capgemini,Bangalore,8,"Machine Learning, React, Power BI",1453514,1627268,Internship,Remote
1039,Frontend Developer,HCLTech,Pune,13,"React, Python, Azure",691792,842572,Full-time,Remote
1040,DevOps Engineer,Zoho,Kolkata,1,"Kubernetes, Python, AWS",1308426,1508142,Internship,Onsite
1041,Backend Developer,HCLTech,Bangalore,2,"Machine Learning, Python, AWS",1218239,1586883,Contract,Onsite
1042,Cloud Engineer,Tech Mahindra,Hyderabad,3,"Power BI, Java, AWS",998787,1171042,Internship,Hybrid
1043,Frontend Developer,Flipkart,Noida,1,"Python, Azure, React",728464,1028675,Full-time,Onsite
1044,Cybersecurity Analyst,Tech Mahindra,Delhi NCR,9,"AWS, Java, React",1391679,1720605,Contract,Onsite
1045,Cloud Engineer,Wipro,Bangalore,15,"Machine Learning, SQL, React",1525560,1859865,Full-time,Remote
1046,Cloud Engineer,HCLTech,Mumbai,6,"Azure, Power BI, Kubernetes",1642558,2014853,Internship,Hybrid
1047,Cybersecurity Analyst,Infosys,Chennai,0,"Tableau, Python, Azure",1351311,1454876,Full-time,Onsite
1048,Frontend Developer,Capgemini,Chennai,8,"Power BI, Kubernetes, Tableau",759772,1024485,Contract,Remote
1049,Cloud Engineer,TCS,Noida,7,"Python, Power BI, Tableau",1396461,1632960,Contract,Onsite
1050,DevOps Engineer,Cognizant,Hyderabad,12,"AWS, Machine Learning, Python",1740068,1982335,Internship,Remote
1051,Business Analyst,TCS,Kolkata,4,"Java, Azure, React",708960,1044732,Full-time,Onsite
1052,Backend Developer,Wipro,Mumbai,12,"Python, AWS, Tableau",761566,1073274,Full-time,Onsite
1053,DevOps Engineer,Tech Mahindra,Delhi NCR,11,"Machine Learning, Java, Power BI",827080,1173026,Contract,Onsite
1054,Frontend Developer,Accenture,Kolkata,9,"Tableau, Java, Docker",802580,1151429,Full-time,Remote
1055,Backend Developer,TCS,Chennai,7,"AWS, Docker, SQL",1200316,1395799,Contract,Onsite
1056,Frontend Developer,Zoho,Hyderabad,9,"Machine Learning, Docker, Kubernetes",633411,910962,Contract,Remote
1057,ML Engineer,Accenture,Delhi NCR,2,"Python, React, AWS",1261930,1576548,Full-time,Remote
1058,DevOps Engineer,Zoho,Noida,8,"AWS, React, Node.js",1192053,1368402,Internship,Onsite
1059,DevOps Engineer,HCLTech,Pune,6,"AWS, Machine Learning, Tableau",1110646,1368861,Contract,Onsite
1060,Software Engineer,Zoho,Hyderabad,5,"Azure, Docker, Tableau",1143816,1426790,Contract,Remote
1061,ML Engineer,Flipkart,Delhi NCR,13,"React, Docker, Machine Learning",1047122,1272219,Full-time,Onsite
1062,Data Scientist,HCLTech,Hyderabad,14,"Azure, Tableau, Docker",1643611,1745091,Contract,Onsite
1063,Data Scientist,TCS,Chennai,7,"Azure, Java, Tableau",2247768,2615692,Full-time,Hybrid
1064,Frontend Developer,Accenture,Chennai,14,"Python, Power BI, SQL",710477,905716,Internship,Remote
1065,Software Engineer,Tech Mahindra,Delhi NCR,10,"Machine Learning, Tableau, AWS",659745,945241,Internship,Hybrid
1066,Frontend Developer,Accenture,Chennai,13,"Power BI, Azure, SQL",1096622,1288909,Internship,Remote
1067,Data Scientist,Capgemini,Noida,11,"Tableau, Power BI, AWS",1728896,2038438,Full-time,Onsite
1068,Data Analyst,Zoho,Mumbai,4,"React, Python, Kubernetes",702676,974329,Full-time,Remote
1069,Software Engineer,Tech Mahindra,Hyderabad,3,"Java, AWS, SQL",1050992,1441635,Full-time,Remote
1070,DevOps Engineer,Tech Mahindra,Kolkata,15,"Azure, Python, Machine Learning",921832,1102569,Internship,Remote
1071,Frontend Developer,Capgemini,Noida,6,"Java, Tableau, Kubernetes",529673,784827,Contract,Hybrid
1072,Software Engineer,Accenture,Pune,10,"SQL, Machine Learning, Power BI",806571,963833,Full-time,Hybrid
1073,Data Scientist,Zoho,Noida,3,"Python, Power BI, AWS",873223,992940,Internship,Onsite
1074,Backend Developer,TCS,Kolkata,15,"Power BI, React, Python",989280,1092414,Full-time,Hybrid
1075,Data Analyst,TCS,Mumbai,14,"Tableau, Kubernetes, Java",636655,1036476,Internship,Onsite
1076,DevOps Engineer,Capgemini,Chennai,4,"Docker, Azure, Java",1509749,1743166,Internship,Onsite
1077,DevOps Engineer,Tech Mahindra,Mumbai,7,"Python, Kubernetes, Tableau",1552271,1653656,Internship,Remote
1078,Software Engineer,HCLTech,Pune,8,"Kubernetes, Tableau, AWS",1255863,1415050,Internship,Hybrid
1079,Frontend Developer,Capgemini,Bangalore,15,"Kubernetes, Tableau, React",1057720,1305196,Internship,Onsite
1080,ML Engineer,Accenture,Kolkata,11,"Python, Java, Azure",2125462,2367815,Full-time,Hybrid
1081,ML Engineer,Accenture,Kolkata,15,"SQL, React, Machine Learning",2370749,2720216,Contract,Onsite
1082,Data Scientist,Tech Mahindra,Hyderabad,3,"Tableau, Kubernetes, SQL",1405364,1694008,Internship,Hybrid
1083,Data Scientist,TCS,Delhi NCR,13,"React, Azure, Docker",1439494,1661210,Internship,Remote
1084,Cloud Engineer,Flipkart,Hyderabad,10,"SQL, Node.js, AWS",1576484,1779779,Full-time,Remote
1085,ML Engineer,HCLTech,Chennai,2,"Power BI, React, Tableau",1639138,1937199,Internship,Hybrid
1086,Data Analyst,Tech Mahindra,Kolkata,15,"Python, Java, React",916937,1284431,Internship,Onsite
1087,DevOps Engineer,Wipro,Kolkata,1,"AWS, Machine Learning, React",1525593,1699121,Full-time,Remote
1088,Backend Developer,Wipro,Bangalore,4,"Tableau, Power BI, SQL",865626,967744,Internship,Hybrid
1089,ML Engineer,Cognizant,Delhi NCR,10,"Java, Azure, AWS",2384314,2699930,Full-time,Hybrid
1090,ML Engineer,Cognizant,Kolkata,4,"React, Python, Azure",1826245,2076647,Internship,Remote
1091,Frontend Developer,Accenture,Hyderabad,12,"SQL, Node.js, React",1122483,1483169,Contract,Hybrid
1092,Cloud Engineer,Cognizant,Bangalore,11,"React, Node.js, AWS",816929,1119750,Full-time,Hybrid
1093,Business Analyst,Accenture,Delhi NCR,11,"Java, Python, Machine Learning",692340,836293,Full-time,Remote
1094,ML Engineer,Zoho,Chennai,3,"AWS, Kubernetes, Azure",915352,1245455,Full-time,Onsite
1095,ML Engineer,Accenture,Mumbai,4,"Kubernetes, Java, Machine Learning",1621599,1841051,Contract,Onsite
1096,Software Engineer,HCLTech,Kolkata,11,"Machine Learning, Python, Power BI",956893,1211570,Internship,Hybrid
1097,Cloud Engineer,Cognizant,Kolkata,9,"Azure, Tableau, Kubernetes",1608588,1941609,Full-time,Hybrid
1098,Business Analyst,Flipkart,Hyderabad,7,"Machine Learning, Python, AWS",814073,1004211,Contract,Remote
1099,Data Analyst,HCLTech,Hyderabad,4,"Power BI, Tableau, SQL",560323,895830,Contract,Onsite
1100,Business Analyst,Zoho,Hyderabad,13,"React, Java, SQL",589275,840283,Contract,Onsite
1101,Frontend Developer,Flipkart,Chennai,6,"Azure, Node.js, Tableau",484248,692657,Contract,Hybrid
1102,Frontend Developer,Flipkart,Delhi NCR,13,"Node.js, Machine Learning, React",658457,930862,Internship,Remote
1103,ML Engineer,Capgemini,Delhi NCR,4,"Kubernetes, SQL, Python",920824,1307454,Internship,Hybrid
1104,Software Engineer,Flipkart,Noida,12,"Node.js, Python, Kubernetes",1414192,1619783,Contract,Remote
1105,Business Analyst,Infosys,Noida,10,"Java, Power BI, Azure",857870,961209,Full-time,Onsite
1106,ML Engineer,Cognizant,Delhi NCR,14,"Node.js, Power BI, SQL",989692,1314524,Contract,Hybrid
1107,DevOps Engineer,Infosys,Hyderabad,10,"Docker, SQL, Power BI",987070,1135629,Internship,Onsite
1108,ML Engineer,Wipro,Pune,6,"Docker, Tableau, React",998621,1301625,Full-time,Hybrid
1109,DevOps Engineer,Tech Mahindra,Pune,1,"Power BI, AWS, Machine Learning",1364961,1743307,Contract,Hybrid
1110,Business Analyst,Cognizant,Chennai,3,"Node.js, Machine Learning, AWS",809251,1132483,Contract,Remote
1111,Software Engineer,Flipkart,Hyderabad,9,"Power BI, Node.js, Azure",1429155,1825881,Contract,Remote
1112,Data Analyst,Flipkart,Bangalore,7,"AWS, Docker, Python",914024,1121020,Full-time,Hybrid
1113,ML Engineer,Cognizant,Chennai,5,"Azure, AWS, Kubernetes",1031408,1324630,Full-time,Onsite
1114,ML Engineer,Capgemini,Noida,6,"Docker, Node.js, AWS",1745690,2050567,Full-time,Onsite
1115,Business Analyst,Flipkart,Pune,14,"Machine Learning, AWS, Docker",976984,1319662,Full-time,Onsite
1116,ML Engineer,Cognizant,Bangalore,1,"Azure, Java, React",2024386,2320334,Contract,Remote
1117,Data Scientist,Wipro,Kolkata,15,"Docker, SQL, Azure",1893356,2269800,Full-time,Remote
1118,Data Scientist,Zoho,Bangalore,8,"Tableau, Azure, Kubernetes",2084566,2409509,Contract,Onsite
1119,Data Analyst,Zoho,Chennai,6,"React, Tableau, Python",901069,1113922,Contract,Onsite
1120,ML Engineer,Infosys,Kolkata,11,"Tableau, Power BI, Azure",1113567,1390528,Full-time,Onsite
1121,Software Engineer,Flipkart,Kolkata,6,"Node.js, SQL, Power BI",876279,1181754,Contract,Hybrid
1122,ML Engineer,Wipro,Pune,10,"AWS, Power BI, Docker",1487840,1847906,Internship,Hybrid
1123,Cybersecurity Analyst,HCLTech,Kolkata,12,"Docker, React, Java",630407,961931,Internship,Remote
1124,Backend Developer,Accenture,Delhi NCR,1,"Azure, AWS, Tableau",1469471,1786434,Internship,Onsite
1125,Cloud Engineer,Wipro,Hyderabad,9,"Power BI, Kubernetes, SQL",1539874,1878915,Full-time,Hybrid
1126,DevOps Engineer,Tech Mahindra,Bangalore,8,"Docker, AWS, Node.js",874778,1079128,Contract,Hybrid
1127,Cloud Engineer,Capgemini,Chennai,1,"Power BI, Java, Tableau",1191397,1521503,Full-time,Remote
1128,Software Engineer,Flipkart,Pune,5,"Tableau, Machine Learning, Python",629261,839913,Contract,Hybrid
1129,Software Engineer,Wipro,Mumbai,13,"Java, Kubernetes, AWS",1589531,1896558,Contract,Remote
1130,Data Scientist,Wipro,Delhi NCR,13,"Java, Machine Learning, Node.js",1654713,1759501,Internship,Remote
1131,Data Scientist,TCS,Kolkata,15,"Java, Power BI, Node.js",2258418,2634123,Contract,Remote
1132,Data Analyst,Infosys,Mumbai,11,"Power BI, Python, Kubernetes",855218,988992,Internship,Remote
1133,Data Analyst,Zoho,Bangalore,6,"Azure, Tableau, AWS",968205,1109613,Full-time,Hybrid
1134,Data Scientist,Capgemini,Bangalore,12,"Power BI, Tableau, Node.js",948510,1193720,Internship,Hybrid
1135,Data Analyst,Flipkart,Hyderabad,4,"SQL, Docker, AWS",651326,962947,Full-time,Onsite
1136,DevOps Engineer,TCS,Bangalore,0,"Python, React, SQL",1520838,1881924,Internship,Remote
1137,DevOps Engineer,Accenture,Hyderabad,10,"Power BI, Machine Learning, Node.js",1402452,1518567,Contract,Hybrid
1138,Software Engineer,Zoho,Pune,3,"Java, Azure, Tableau",573503,839735,Full-time,Hybrid
1139,Business Analyst,Zoho,Hyderabad,3,"Python, React, Machine Learning",620009,952844,Internship,Remote
1140,ML Engineer,Cognizant,Pune,14,"Java, React, Power BI",2130307,2363275,Internship,Hybrid
1141,Data Analyst,Cognizant,Chennai,9,"Docker, Tableau, Node.js",610965,778145,Internship,Onsite
1142,Frontend Developer,HCLTech,Hyderabad,3,"Machine Learning, Tableau, Java",993109,1337865,Contract,Remote
1143,DevOps Engineer,Infosys,Mumbai,8,"AWS, Power BI, Azure",1025252,1290829,Internship,Onsite
1144,Cybersecurity Analyst,Wipro,Hyderabad,12,"Kubernetes, AWS, Machine Learning",733148,1060674,Internship,Remote
1145,ML Engineer,TCS,Hyderabad,0,"Power BI, Python, AWS",1897807,2233087,Internship,Hybrid
1146,DevOps Engineer,Infosys,Pune,8,"AWS, Power BI, Azure",876115,1100713,Full-time,Onsite
1147,ML Engineer,Zoho,Hyderabad,3,"SQL, Java, Power BI",1120906,1269687,Contract,Onsite
1148,Business Analyst,Wipro,Pune,15,"SQL, Docker, Python",876011,1195273,Internship,Hybrid
1149,Frontend Developer,Capgemini,Noida,15,"Azure, Python, Node.js",556156,946552,Internship,Remote
1150,Backend Developer,HCLTech,Noida,1,"AWS, Kubernetes, Tableau",677149,943717,Internship,Remote
1151,Data Analyst,Flipkart,Delhi NCR,11,"Java, Machine Learning, Docker",951775,1274306,Full-time,Hybrid
1152,DevOps Engineer,TCS,Mumbai,2,"Tableau, Azure, Java",767617,927749,Internship,Remote
1153,Data Analyst,HCLTech,Pune,7,"Tableau, AWS, Kubernetes",802178,1076138,Contract,Onsite
1154,Data Analyst,Wipro,Bangalore,2,"SQL, Machine Learning, Power BI",482409,829207,Contract,Onsite
1155,Business Analyst,Cognizant,Pune,11,"Tableau, Kubernetes, Machine Learning",585731,920535,Contract,Remote
1156,ML Engineer,Capgemini,Noida,11,"AWS, Power BI, Java",1731213,1906577,Internship,Remote
1157,Software Engineer,Cognizant,Kolkata,2,"Azure, Python, AWS",1061411,1238323,Full-time,Remote
1158,Data Scientist,Flipkart,Mumbai,13,"Node.js, SQL, React",1366697,1721741,Contract,Remote
1159,Business Analyst,TCS,Mumbai,7,"SQL, Python, Docker",632487,797989,Contract,Hybrid
1160,Cloud Engineer,Flipkart,Noida,7,"Tableau, React, Java",1971261,2349445,Contract,Hybrid
1161,DevOps Engineer,Wipro,Noida,8,"Kubernetes, Node.js, Machine Learning",1241488,1583972,Contract,Hybrid
1162,Data Analyst,Capgemini,Chennai,4,"Azure, Power BI, Node.js",913714,1239773,Contract,Remote
1163,Software Engineer,Accenture,Chennai,15,"Tableau, Node.js, AWS",1152473,1276992,Internship,Onsite
